56
71
101
121
72
97
70
100
20
45
90
115
60
75
100
30
50
90
100
110
48
55
40
30
20
90
50
70
15
85
85
45
40
55
60
85
75
100
55
60
100
85
125
30
90
100
28
48
68
20
50
70
60
50
90
70
40
60
80
100
31
71
115
85
105
135
85
112
30
91
5
50
90
100
120
42
77
55
60
80
43
65
93
50
50
75
115
75
95
55
60
80
90
128
57
78
62
72
106
102
70
109
